7, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/000/050.png, -5.3182163 -4.5383806 -3.472255 -2.9515111 -4.590571 -4.780973 -4.654249 -4.189181 -4.3358865 -4.3227935 -3.9142926 -2.8697314 -2.3895493 -1.2252347 -2.2776651 -3.4960644 -4.9450474 -4.787826 -4.498514 -3.6263483 -3.3118017 -1.3221995 -0.60068023 -1.1788011 -2.7900622 -3.5176873 -4.0108843 -3.671575 -3.2084277 -3.311794 -3.6283042 -3.6889277
7, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/000/052.png, -5.628847 -5.0133777 -4.228279 -3.4790807 -3.801988 -4.0946794 -4.7876077 -4.8062057 -4.745644 -4.1873865 -3.2456148 -1.1804391 0.89763176 1.9755033 -1.770193 -4.643472 -5.6341877 -5.1201363 -4.2523055 -2.5354075 -0.95118165 -1.141975 -4.133077 -5.0988646 -5.0937443 -4.2236667 -3.645608 -3.2810006 -3.061396 -3.1720698 -3.0977914 -2.6601923
7, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/000/054.png, -5.57436 -5.0065126 -3.5375602 -0.6525026 -0.66023815 -2.5396593 -4.7040696 -5.4209185 -5.794461 -4.6742907 -3.9821508 -3.5040016 -4.2620935 -4.599504 -4.5917993 -3.7217171 -2.1908457 2.0798337 1.5802017 -2.4070215 -5.83262 -5.5462255 -3.8707702 -2.305804 -3.342358 -4.0633483 -4.2876296 -3.7237697 -3.0574608 -2.2353613 -2.1375873 -2.3829947
8, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/000/056.png, -5.072558 -4.6872034 -4.1853957 -3.2366488 -3.5914168 -3.2908962 -2.8139124 -2.677433 -4.105107 -4.274446 -4.615232 -4.392952 -4.605033 -3.958301 -3.4332428 -2.2061217 -1.9678178 -2.4005764 -4.2749486 -4.749182 -4.8929214 -4.198176 -3.0644057 -1.3016064 -1.9276252 -2.8984354 -4.037499 -4.4822273 -4.2994385 -4.0440307 -3.8613284 -3.635162
8, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/000/058.png, -5.1283937 -3.8262126 -0.8798775 1.3087363 -1.8232757 -4.4541073 -5.5868616 -5.3269625 -5.3786774 -4.7608643 -4.4330773 -3.7779372 -3.0392008 0.8639945 2.1507957 0.26298913 -3.5490897 -3.9497404 -3.4719 -2.920779 -3.9952517 -4.07182 -3.7677727 -2.925463 -3.7893107 -4.3697753 -4.62002 -4.376779 -3.8257928 -3.3076801 -2.6507611 -1.8537633
8, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/000/060.png, -5.155611 -3.845474 -0.9108384 1.9038568 -1.0007986 -4.1059995 -5.793567 -5.4277096 -5.3281 -4.5742865 -4.1312838 -3.0923262 -2.1562617 -1.3236884 -2.6842237 -3.4444287 -4.0768547 -3.7206626 -3.1926465 -2.2915082 -3.007915 -2.758556 -2.7271035 -2.9018228 -4.029863 -4.5627856 -4.626917 -4.35349 -3.8092256 -3.40304 -2.4302268 -1.1477652
8, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/000/062.png, -4.8585997 -3.173582 -1.4021991 -1.6519072 -4.3011518 -5.228385 -5.030169 -4.084615 -3.1405778 1.0727459 2.1820385 -0.30703613 -4.6032586 -4.822048 -3.7641373 -2.722853 -3.476159 -3.8443644 -3.008903 0.62121075 2.5467632 0.5806325 -4.0770955 -6.354391 -6.3273726 -5.412878 -4.327126 -3.1831431 -2.2149484 -1.2237686 -0.44495115 -0.2677157
9, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/000/064.png, -4.61411 -4.5036793 -4.8095436 -4.6565638 -4.9101043 -4.52816 -4.1782613 -3.1777816 -2.8085427 -2.8679874 -4.2193103 -4.6713343 -4.8384714 -4.089658 -2.756507 -0.9400149 -1.7216352 -2.7309074 -3.9726179 -4.4734077 -5.003078 -4.625041 -4.0602264 -3.171339 -2.9872618 -3.7526019 -4.544825 -4.8621664 -4.427681 -3.4356244 -1.9037415 -0.74377114
9, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/000/066.png, -5.7467275 -5.4586415 -4.8378563 -3.754764 -2.7887185 -1.3261888 -1.795604 -3.0329778 -4.877331 -4.8998017 -4.4079294 -3.7679498 -4.043037 -3.9262042 -3.1844103 -0.974665 -0.68445516 -2.1791644 -4.474059 -5.296569 -5.222343 -4.4785833 -3.7019038 -2.221193 -2.074438 -3.3890917 -4.837535 -4.8159976 -3.6142266 -2.1503675 -1.2298737 -1.0070952
9, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/000/068.png, -5.4604087 -4.923433 -3.5529451 -0.40245244 1.694875 -0.55530787 -4.9303317 -6.180693 -6.057443 -4.858994 -3.1913981 -0.52067333 0.490803 0.8794165 -1.1231352 -3.544867 -5.397457 -5.3476453 -5.0821104 -4.218262 -3.9385421 -3.4700987 -3.8207529 -3.435079 -2.1397579 -0.15871534 -1.0205185 -2.5578578 -2.48809 -1.8533442 -2.122111 -3.021269
9, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/000/070.png, -3.894044 -0.35466713 3.1595218 2.6458802 -2.88258 -4.5771914 -4.5640182 -4.2373195 -4.729236 -4.713252 -4.241471 -1.5740411 1.1833487 1.6671535 -1.8521782 -4.983727 -6.0498266 -5.6778674 -5.16627 -4.125141 -4.1285644 -4.2538853 -4.753743 -4.4243407 -4.40391 -3.0126119 -1.8310082 -0.3688994 0.9478304 0.21968603 -2.0685484 -3.8124623
10, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/000/072.png, -4.814272 -4.925252 -4.8138466 -3.310254 -2.7603085 -2.604044 -2.9872782 -2.651092 -2.9472606 -3.1484177 -3.6468155 -4.156278 -5.058754 -4.890974 -4.4931264 -4.077211 -4.4550104 -4.516562 -4.743942 -4.176435 -4.22764 -2.8611262 -2.6246104 -3.0159326 -4.5643573 -4.1356754 -2.679422 -0.822768 0.95666945 0.86157376 -1.5725211 -3.7978258
10, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/000/074.png, -4.1124516 -2.3975697 -0.74837756 -1.2632997 -4.359305 -5.2091312 -4.25293 -1.2159334 0.33277386 -1.0108553 -4.2107935 -5.8780127 -5.9042606 -4.911813 -4.112806 -3.399877 -3.894373 -4.3501525 -4.8217235 -4.3262525 -4.17145 -3.1978655 -1.107997 3.8486605 6.235074 2.5095248 -4.2021756 -6.813028 -6.5527773 -5.681663 -4.633118 -3.9436514
10, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/000/076.png, -5.0280843 -4.2825584 -1.7776891 1.288976 0.69751686 -1.4478327 -3.4030724 -4.840564 -5.951227 -5.773508 -5.319064 -4.658207 -4.5525203 -4.098753 -4.016209 -3.860062 -4.2358103 -3.4351428 -3.6506374 -3.8944843 -4.465691 -3.1316106 0.21876778 3.8951445 2.0129676 -2.653639 -5.4145103 -5.947043 -5.2199264 -4.518931 -4.08757 -3.8591058
10, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/000/078.png, -5.18213 -4.234247 -1.9314587 1.9026979 3.9434597 0.95206046 -4.408189 -6.7402096 -6.55147 -5.3251963 -4.4103026 -3.642815 -3.810938 -3.9699376 -4.111044 -3.5096579 -3.6772473 -2.768432 -1.9306931 -0.18034115 -0.76921844 -0.5589072 -1.8294276 -3.963991 -5.9350877 -5.462638 -4.76842 -4.084309 -3.957612 -4.077347 -3.7152574 -2.9378932
11, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/003/000.png, -5.6219506 -5.1387672 -3.9989877 -2.0874875 -2.4943304 -4.235412 -5.2556176 -4.815423 -3.118113 -0.022968177 -0.13245514 -2.3218207 -3.6765075 -2.7358902 -1.8190641 -2.3911467 -4.0446 -4.7410517 -4.606711 -3.0213597 -0.6961261 1.9130468 -0.26787165 -4.0214987 -5.8782372 -5.690024 -4.803098 -3.606184 -2.700419 -2.1130366 -1.7115095 -1.7949995
11, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/003/002.png, -5.227489 -3.587193 -1.1487043 0.24134746 -1.3431531 -3.2926855 -4.527803 -3.5080068 -1.6827935 -1.3595561 -3.5004117 -4.4336767 -3.6574233 -3.344355 -3.9938684 -4.010729 -3.7497706 -1.6626791 1.0367349 1.7229385 -0.8748541 -3.2856984 -4.713861 -5.0137815 -4.6332183 -3.87157 -3.1828074 -2.7148178 -2.7220163 -2.7745245 -2.466078 -2.0446272
11, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/003/004.png, -5.3215733 -4.6784286 -3.341203 -1.1769323 1.2239094 1.9021676 -1.3228045 -5.1451063 -6.1162834 -4.5949054 -2.7361155 -2.0970583 -3.1691163 -3.8925035 -3.8399465 -2.0148127 -1.3308308 -0.6556017 -1.5313578 -2.7972715 -4.1631236 -4.7504463 -4.6435075 -2.925439 -0.5114894 1.1565032 -0.3676067 -3.7684495 -5.716072 -5.8195004 -4.8972235 -3.7321734
11, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/003/006.png, -4.891369 -3.9377654 -2.0233896 0.9172331 0.48046783 -2.6535697 -4.83923 -4.052941 -1.6819608 -1.2037588 -3.432607 -4.67595 -5.006771 -3.530788 -0.26523346 1.4399053 -1.1793761 -3.9432578 -5.1742682 -5.0565796 -4.542106 -3.3003457 -1.3785863 1.8401096 2.6053896 -0.5081171 -4.0795054 -5.310439 -4.701778 -4.295479 -3.8093588 -3.0273871
12, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/003/008.png, -2.303685 -0.7599185 -1.1509713 -2.4550388 -3.145972 -3.2854333 -3.7263904 -4.0497794 -4.489974 -4.8354797 -4.6095123 -3.3202395 -2.342115 -0.04335718 1.0326892 -0.011984442 -3.0984077 -4.740158 -4.9029627 -2.9625473 0.46465296 3.302585 1.8786116 -2.4456944 -5.552077 -6.035675 -5.162347 -3.8435686 -2.7382643 -2.4373655 -2.097588 -1.3692372
12, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/003/010.png, -5.27862 -5.237606 -4.6550717 -2.7485268 -1.4310737 -2.5293496 -4.524782 -5.1077394 -4.918908 -2.9711921 -0.48736352 0.22587807 -2.0780408 -3.3867667 -3.5054698 -3.2903085 -3.5212932 -3.3042147 -3.0027425 -1.7957934 -1.5673028 -1.8480512 -3.0575457 -3.7169206 -3.9558952 -3.080203 -2.2013474 -2.268277 -3.1112769 -3.8394647 -3.6742985 -3.2143538
12, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/003/012.png, -3.9827125 -1.7671672 -0.54001635 -1.7952458 -4.3835907 -5.6200347 -5.4260097 -3.7731533 -2.2315872 -1.2669169 -2.203253 -3.4124327 -4.1774983 -4.393207 -4.331263 -2.7148798 0.34613815 3.078458 1.0133922 -3.09155 -5.6026454 -5.5853963 -4.2822504 -1.3112274 -0.9215294 -2.4585736 -4.3466854 -5.0153656 -4.6564775 -4.049311 -3.2130117 -2.4456084
12, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/003/014.png, -4.7953706 -5.0086956 -4.9210563 -3.647878 -1.9880984 0.89162165 1.6184961 -0.568658 -4.2832494 -5.3153305 -4.9209256 -4.2455354 -3.9206247 -2.9943495 -2.0521047 -0.5053899 -0.74992865 -2.2631714 -3.7774904 -3.7827606 -3.6343153 -1.5525101 1.2141196 1.2598861 -3.0450828 -5.093111 -5.174396 -4.6391816 -4.02826 -3.5603578 -2.7444158 -1.801741
13, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/003/016.png, -5.1777062 -4.690826 -2.7731285 1.6559745 2.0878303 -0.99335575 -4.286689 -5.1881247 -5.094143 -4.54885 -4.5547047 -3.9816177 -1.9787954 1.232792 1.0436697 -1.8385633 -4.5845428 -5.293476 -5.1464777 -4.121085 -4.0127344 -3.1506863 -2.5476477 -1.4892437 -2.017601 -3.2180777 -4.6384525 -5.193604 -4.758226 -4.2018137 -3.0066655 -1.9301567
13, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/003/018.png, -2.433508 0.8250443 3.2417133 2.194111 -2.5940483 -5.454155 -5.90161 -5.4578915 -4.9284773 -4.1605077 -3.5164237 -2.400816 -1.7632514 -1.3923372 -1.8425978 -1.8343066 -2.461919 -2.3416598 -2.531462 -3.4159262 -4.719879 -4.7539306 -4.13709 -3.4011674 -3.297446 -2.4923058 -1.9834061 -2.6425018 -3.5628746 -3.7623625 -2.9294903 -1.7410095
13, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/003/020.png, -0.74315894 0.69582164 -0.34668788 -2.2832162 -4.6805506 -5.839026 -5.5903687 -4.3069983 -1.983904 1.1815298 0.7990096 -1.9444871 -4.652223 -4.7756634 -3.396255 -0.35132125 0.61348474 -1.6118784 -4.4985356 -5.096982 -4.7013235 -4.2894654 -4.340044 -3.5650656 -3.80737 -3.3061404 -1.6985326 -0.37348297 -0.9662633 -2.4498188 -3.1035807 -3.1627913
13, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/003/022.png, 2.1320426 2.0115018 -2.0719585 -4.7788496 -5.743051 -5.6111965 -4.5933037 -2.7765698 -2.1472929 -2.751777 -3.527665 -3.3970242 -2.995123 -0.5090242 0.50542426 -1.272491 -4.524688 -5.052611 -4.5519953 -3.5919008 -3.2454085 -1.7515985 0.5710281 1.2567041 -1.8666464 -2.975926 -3.078415 -3.1909163 -3.2551575 -3.4314172 -3.4974916 -3.4190896
14, /vol/research/DeepFakeDet/notebooks/FaceForensics++/original_sequences/youtube/c23/frames/003/024.png, -3.0530999 -4.3559017 -5.337021 -4.371514 -1.7775958 0.07202301 -1.2978117 -3.7325895 -5.3880877 -5.543543 -4.7644787 -3.2746437 -2.296704 -1.4195219 -1.1142424 -1.3197143 -2.9128883 -4.5785446 -4.7635493 -3.7958066 -3.8618228 -2.9314017 -0.36569035 1.1292684 -0.73296 -3.2544093 -4.950247 -5.624996 -5.060234 -4.263587 -3.0137966 -1.8534145
